"PERCENT PASSING SOL TESTS SPRING 1998-SPRING 2002",,,,,,"Grade 3 English: Percent Passing 1998 - 2002",,,,,"Grade 3 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 3 History: Percent Passing 1998 - 2002",,,,,"Grade 3 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Writing: Percent Passing 1998 - 2002",,,,,"Grade 5 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 5 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 5 History: Percent Passing 1998 - 2002",,,,,"Grade 5 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Computer/Technology: Percent Passing 1998 - 2002",,,,,"Grade 8 Writing: Percent Passing 1998 - 2002",,,,,"Grade 8 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 8 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 8 History: Percent Passing 1998 - 2002",,,,,"Grade 8 Science: Percent Passing 1998 - 2002",,,,,"Grade 8 Computer/Technology: Percent Passing 1998 - 2002",,,,,"EOC Writing: Percent Passing 1998 - 2002",,,,,"EOC English RLR: Percent Passing 1998 - 2002",,,,,"EOC Algebra I: Percent Passing 1998 - 2002",,,,,"EOC Geometry: Percent Passing 1998 - 2002",,,,,"EOC Algebra II: Percent Passing 1998 - 2002",,,,,"EOC U.S. History: Percent Passing 1998 - 2002",,,,,"EOC World History I: Percent Passing 1998 - 2002",,,,,"EOC World History II: Percent Passing 1998 - 2002",,,,,"EOC World Geography: Percent Passing 1998 - 2002",,,,,"EOC Earth Science: Percent Passing 1998 - 2002",,,,,"EOC Biology: Percent Passing 1998 - 2002",,,,,"EOC Chemistry: Percent Passing 1998 - 2002",,,,
"DIV #","DIVISION NAME","SCH #","LOW GR","HIGH GR","SCHOOL NAME"," English 1998  "," English 1999  "," English 2000  "," English 2001  "," English 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 20000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 20000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 2000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR   1999  "," English:RLR   2000  "," English:RLR 2001  "," English:RLR 2002  ","Algebra I   1998  ","Algebra I  1999  ","Algebra I  2000  ","Algebra I  2001  ","Algebra I  2002  ","Geometry   1998  ","Geometry  1999  ","Geometry  2000  ","Geometry  2001  ","Geometry  2002  ","Algebra II  1998  ","Algebra II 1999  ","Algebra II 2000  ","Algebra II 2001  ","Algebra II 2002  ","U.S. History 1998  ","U.S. History 1999  ","U.S. History 2000  ","U.S. History 2001  ","U.S. History 2002  ","World History I 1998  ","World History I 1999","World History I 2000","World History I 2001","World History I 2002","World History  II 1998  ","World History  II 1999  ","World History  II 2000  ","World History  II 2001  ","World History  II 2002  ","World Geography 1998  ","World Geography 1999  ","World Geography 2000  ","World Geography 2001  ","World Geography 2002  ","Earth Science 1998  ","Earth Science 1999  ","Earth Science 2000  ","Earth Science 2001  ","Earth Science 2002  ","Biology  1998  ","Biology 1999  ","Biology 2000  ","Biology 2001  ","Biology 2002  ","Chemistry  1998  ","Chemistry 1999  ","Chemistry 2000  ","Chemistry 2001  ","Chemistry 2002  "
87,"SOUTHAMPTON",690,"9","12","SOUTHAMPTON HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.7619,".",".",".",".",4.7619,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",70.9091,65.7143,86.7925,73.3333,88.2979,75,64.7619,68.5714,70.6667,75.5102,".",14.7287,32.9843,74.3902,87.0968,".",37.5,26.3158,46.8468,49.6241,1.4706,14.2857,12.2807,32.0755,52.7027,25.2336,23.2558,25.8621,60.6557,60,".",".",".",83.3333,83.7209,".",".",28.2609,44,71.4286,"N/A","N/A",44.4444,79.2208,73.3333,".",52.1739,48.1818,58.1818,52.5862,".",69.697,56.25,58.5366,60.8696,54.902,62.7119,66.1765,90.6977,48.7805
87,"SOUTHAMPTON",700,"6","8","SOUTHAMPTON MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",57.9487,56.3981,63.0841,59.4286,58.3732,50.7772,56.9378,55.5556,59.887,63.4259,19.4737,34.2995,22.87,46.3277,45.1613,23.1959,27.8846,32.287,44.0678,72.6852,52.8497,63.9423,63.5556,74.5763,78.2222,44.3299,52.8846,56.1947,68.5714,53.271,".",".",".",".",".",".",".",".",".",".",47.2222,90,88.8889,96.875,81.6901,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
87,"SOUTHAMPTON",710,"PK","5","CAPRON ELEM.",41.6667,60.7143,57.1429,48.3871,41.9355,30.5556,21.4286,39.2857,55.8824,51.6129,31.4286,29.6296,46.4286,41.9355,14.7059,38.8889,40.7407,50,48.3871,34.375,44.8276,76.4706,87.8788,88.2353,73.3333,58.6207,62.8571,75,54.5455,62.069,13.7931,11.4286,68.75,44.1176,58.6207,13.7931,31.4286,43.75,29.4118,35.4839,68.9655,50,65.625,52.9412,79.3103,55.1724,85.7143,93.75,72.7273,86.2069,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
87,"SOUTHAMPTON",780,"PK","5","HUNTERDALE ELEM.",43.662,40,51.6667,33.8235,55.1282,50.7042,48.1013,46.6667,51.4706,56.4103,39.4366,48.1013,48.3333,36.7647,48.7179,56.338,60.2564,67.2414,62.6866,65.0602,46.7742,78.6885,76.5625,83.3333,74.1379,61.9048,57.1429,57.8125,65.3333,62.069,26.9841,33.3333,21.875,44,37.2881,14.2857,22.2222,23.4375,61.3333,66.129,42.8571,50,40.625,74.6667,56.4516,50.7937,54.8387,70.3125,64.8649,59.7015,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"SPOTSYLVANIA",,,,"DIVISION SUMMARY",55.4286,60.4091,59.8253,63.7491,72.1932,62.2657,66.0418,75.306,75.8784,81.8938,49.8778,60.9386,66.3558,71.6288,77.0313,68.6482,72.026,74.1244,73.4884,79.5957,65.3617,81.2796,81.2269,87.9892,82.1847,69.9578,74.2722,65.3705,75.0169,78.9235,45.6081,51.5294,59.1673,65.3795,75.9199,34.7128,49.4757,57.1923,69.2359,75.2174,61.7472,73.511,67.0306,76.0265,80.5203,76.7736,89.0551,89.3709,85.6021,89.7125,67.0144,65.1416,75.3857,76.7341,76.3263,62.45,68.9828,69.6203,72.9555,71.0907,53.713,54.6763,61.0083,67.0366,71.5916,29.6624,35.2984,47.041,58.8477,80.2191,74.1448,82.5431,83.0748,82.9772,88.9896,70.83,74.3682,82.4353,79.6875,82.3607,67.745,77.2553,83.4021,83.9442,82.0064,72.5373,75.9172,78.5346,83.5079,84.8019,38.8776,55.7585,70.1493,71.6624,80,45.7569,61.4213,63.0653,65.4183,68.6983,22.6316,46.3446,54.6627,61.9576,66.1985,32.3558,35.5372,40.1394,42.5957,71.8409,0,".",".",".",0,54.8813,51.4989,57.6412,48.4859,59.8497,"N/A","N/A",82.2806,87.0606,87.5,62.1435,73.6377,75,71.4099,69.1168,71.0855,84.4744,81.6409,81.6654,83.1241,56.7643,71.2025,62.6722,66.5143,72.4911
88,"SPOTSYLVANIA",10,"PK","5","BATTLEFIELD ELEM.",51.9084,66,73.4848,72.2772,90.3226,53.4351,74.2574,81.203,81.5534,83.3333,33.5878,80.3922,79.5455,92.5234,82.8283,59.542,73.7864,77.4436,89.7196,85.8586,79,88.8889,92.233,92.1053,91.3043,68,77.9817,79.4118,84.2105,86.2069,43,53.5714,84,66.6667,86.9565,21,60.396,62.037,84.7458,79.6875,56.5657,75.2212,78,84.6154,86.4407,72,93.8053,99.0385,89.7436,93.9655,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",20,"9","12","COURTLAND HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",71.6332,79.1878,87.0466,85.0187,85.3047,78.655,85.6436,78.7565,86.194,90.4255,13.9623,46.9231,67.2727,60.9756,68.1529,44.0252,60.9053,59.3074,63.7931,57.3333,21.6418,35.5932,48.75,65.5963,67.6,39.5954,37.156,45.2261,45.0847,68.9655,".",".",".",".",".",66.0714,55.1351,59.2593,50,68.2648,"N/A","N/A",84.6975,91.1111,90.1639,61.5176,77.2414,72.6688,71.3826,74.8111,67.8873,86.2559,80.3509,84.6154,86.3014,49.8099,62.8788,55.4745,71.5556,68.7204
88,"SPOTSYLVANIA",22,"PK","5","COURTLAND ELEM.",59.6774,54.3103,57.0093,72.5,78.0702,63.7097,56.8966,72.8972,78.5124,83.3333,60.4839,67.2414,77.5701,79.3388,77.193,71.7742,73.2759,79.6296,84.2975,84.2105,67.7686,76.5766,84.8739,88.1818,82.5243,70.2479,72.3214,66.9421,75.8929,75.9615,38.843,48.2143,48.7603,59.4595,66.0194,34.7107,55.7522,61.0619,82.243,85.8407,57.8512,71.4286,62.5,70.9091,83.6538,77.686,86.6071,84.1667,85.5856,87.3786,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",25,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",30,"PK","5","LEE HILL ELEM.",59.8039,55.2632,52.518,62.5767,67.619,72,70.8333,64.5833,78.9157,87.2727,50.9804,61.2069,53.4247,70.5202,90,71.5686,71.5517,65.0685,72.2543,86.3636,70.2703,73.7374,81.6667,90.2985,80.4878,74.0741,68.3673,66.129,81.3433,79.0123,49.0741,62.2449,62.9921,70.5882,81.4815,35.1852,47.0297,60.4317,59.854,65.5462,69.4444,67.0103,64.2857,81.1594,80.9524,78.5047,88.2979,88.0952,83.3333,90.1235,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",40,"PK","5","CHANCELLOR ELEM.",63.6364,67.1875,69.4915,67.6923,85.7143,65.4545,73.8462,83.0508,78.7879,88.8889,52.7273,70.7692,74.5763,72.3077,85.7143,72.7273,76.9231,83.0508,81.5385,85.9375,82.6087,94.9153,94.1176,94.2029,85.2941,86.9565,83.0508,73.5294,85.5072,86.6667,56.5217,75.8621,70.5882,85.5072,93.3333,41.3043,56.0976,67.1642,84.375,94.5205,78.2609,86.4407,82.3529,86.9565,93.3333,89.1304,98.3051,89.7059,92.9577,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",50,"6","8","BATTLEFIELD MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",71.7949,70.8661,73.3871,72.77,77.8302,72.3404,69.8473,68.6992,68.8995,73.301,64.1221,70.4082,65.4167,74.1525,78.5047,32.3404,42.2481,49.2683,58.3732,86.5979,78.7234,83.5878,85.4251,83.4906,92.4171,80,80.3846,81.0484,80.1887,83.7321,".",".",".",".",".",".",".",".",".",".",91.6667,95.7895,94.2529,98.5714,95.9184,100,100,100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",60,"PK","5","SALEM ELEM.",56.3107,60.9929,55.4622,58.0952,52.2124,60.1942,56.7376,68.3761,62.8319,61.9469,54.3689,52.4823,57.265,58.4071,69.6429,70.8738,67.3759,68.9076,58.7719,65.7895,66.1157,79.8246,75.2066,82.9787,79.661,70.1613,68.1818,62.5,76.4706,70.0855,49.1935,51.8182,57.1429,59.7222,64.9573,21.7742,47.619,46.4516,72.8571,69.7917,59.6639,70,58.6777,69.9301,74.359,75,90,88.5246,86.1111,82.6087,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",130,"PK","5","ROBERT E. LEE ELEM.",62.1951,69.3548,60.6557,53.3333,65.2778,67.0732,64.5161,78.7879,73.3333,94.5205,60.9756,67.7419,79.3651,71.875,89.1892,67.0732,77.4194,76.1905,76.5625,76.6234,46.7742,87.8378,87.5,95.2381,84.7458,64.5161,68.4211,68.4932,78.6885,76.2712,30.6452,32,66.2162,41.2698,83.871,43.5484,62.987,46.5517,72.1311,72.4638,49.2063,61.3333,77.3333,70.9677,72.8571,68.254,89.3333,89.4737,93.75,90,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",220,"6","8","JOHN J. WRIGHT MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",56.4103,59.1954,67.9144,72.6708,64.1414,56.4103,58.3815,54.0541,66.25,60.3093,34.1176,42.7948,37.6812,54.0107,54.4944,14.7436,24.0113,36.3636,41.5385,75.8621,61.3924,76.4368,70.0535,74.8503,79.1045,56.7742,66.0819,68.7831,71.9298,73.2323,".",".",".",".",".",".",".",".",".",".",53.0303,53.2258,90.1639,70.8333,96.5517,".",100,100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",330,"6","8","SPOTSYLVANIA MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",66.1442,62.4224,76.779,78.5441,79.2254,58.2317,73.9264,68.8213,74.0876,70.5686,44.1224,51.2658,64.4013,71.9064,74.0351,27.8638,37.8788,46.371,64.0741,84.2105,74.6951,85.3211,83.4615,83.8235,91.0596,60.6918,70.6422,81.8182,77.0909,83,".",".",".",".",".",".",".",".",".",".",49.569,61.3445,87.5,97.2603,95.858,".",94.8718,95.7447,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",340,"PK","5","BERKELEY ELEM.",30.4348,54.5455,47.1698,49.2537,50.8197,41.3043,69.5652,64.8148,73.8462,81.9672,32.6087,44.6809,52.8302,49.2754,67.2131,56.5217,68.0851,61.1111,56.5217,72.1311,51.5152,63.6364,75.5102,78.8462,73.4375,60,72.3077,58.8235,64.1509,65.0794,37.7778,48.4848,50.9804,52.8302,57.1429,40,45.614,63.4615,68.8525,69.2308,55.5556,65.1515,66.6667,83.0189,79.6875,75.5556,87.8788,88.2353,79.2453,85.7143,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",350,"PK","5","LIVINGSTON ELEM.",40,48.0519,51.25,50,73.2394,40,48.0519,66.25,74.7253,78.8732,37.2881,32.4675,43.2099,60.6742,70.8333,55,58.4416,60.4938,57.4468,84.507,55.7143,60,70.7692,78.75,67.3913,61.4286,63.8554,56.5217,55.2632,69.7674,24.2857,30.1205,43.4783,59.7561,69.3182,34.2857,27.5862,26.3158,37.6344,68.5393,55.7143,65.0602,59.4203,61.7284,71.1111,71.4286,91.5663,78.2609,83.1325,86.8132,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",360,"PK","5","SPOTSWOOD ELEM.",77.1429,70.1299,67.2131,65.7143,76.1194,80.8219,65.3846,90,79.7297,85.5072,68.4932,74.026,80.3279,77.7778,78.2609,82.1918,75.3247,80.3279,80.5556,83.3333,73.5294,83.0769,91.5254,93.6842,83.5616,82.5397,68.1818,82.7586,79.5699,89.1892,61.2903,53.0303,84.7458,75.2577,81.3333,44.4444,59.6899,76.25,82.8947,84.7222,69.3548,80.303,81.6667,75,89.3333,87.0968,83.3333,96.6667,93.8144,95.8904,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",370,"9","12","SPOTSYLVANIA HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",63.3846,76.1364,79.9163,82.1561,76.0417,64.214,69.708,72.6141,79.4118,81.1847,10.8553,12.766,38.2114,36.3636,64.7887,35.7143,52.0147,56.3063,61.2069,64.1577,17.7885,42.9487,50.4032,47.5248,59.0698,19.4079,35.4167,37.8049,41.0526,73.8411,0,".",".",".",".",46.4286,41.3655,49.3421,40.3763,52.3342,"N/A","N/A",73.3553,83.4395,83.0645,58.2677,70.0855,74.6556,63.2813,67.7596,71.8232,78.9091,76.7442,79.0274,81.1966,52.5641,72.6619,69.1824,54.9505,67.0659
88,"SPOTSYLVANIA",381,"9","12","CHANCELLOR HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",68.1818,75.4153,82.1678,89.7959,83.8323,73.4072,77.8523,79.4872,90.3226,83.9879,20.3065,45.679,44.2177,68.9189,82.0313,54.1033,56.1069,59.1216,65.411,70.3422,27.1127,50,60.3306,62.1993,67.8967,36.2162,38.3333,39.9293,46.875,71.9298,".",".",".",".",".",51.1848,54.0541,62.3377,52.7027,60.6264,"N/A","N/A",86.5772,86.1789,87.3385,66.3391,74.5714,75.827,79.6345,68.7339,73.7654,85.7143,90.3846,84.1808,83.3766,65.1007,71.123,53.8462,73.1481,77.1552
88,"SPOTSYLVANIA",382,"6","8","CHANCELLOR MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",72.1212,67.5462,73.6364,84.9802,84.5188,65.2568,71.6535,75,80.0781,80.5668,64.2606,56.9296,70.2381,76.6038,79.7101,32.7273,32.1379,48.6166,51.8828,81.4035,79.8193,82.2751,90.9091,89.5349,92.0635,74.8485,73.9362,81.9005,83.3333,85.3175,".",".",".",".",".",".",".",".",".",".",85.6115,76.7606,96.0784,96.9388,100,".",96.1538,100,96.6667,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",390,"PK","5","SMITH STATION ELEM.",59.8425,74.7826,65.625,72.7273,78.4314,69.5313,79.3103,81.4433,76.7857,82.3529,42.5197,80.1724,75.7576,67.2727,70.8738,70.8661,80.1724,79.798,77.4775,78.6408,73.3333,87.9121,82.6923,95.3488,91.358,80.1653,81.9149,65.3846,77.2727,85.1064,64.4628,64.2105,64.7619,81.6794,86.2069,50,58.1633,78.6885,76.8519,87.234,72.7273,79.7872,72.1154,88.7218,84.4444,85.124,92.5532,83.4862,86.5248,90.3226,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",400,"PK","5","BROCK ROAD ELEM.",51.4019,45.045,60.396,68,71.9298,58.8785,62.5,79,81.3725,87.1795,39.2523,43.2432,57,83,86.2069,63.5514,66.9643,77,72.449,86.3248,66.3158,84.0426,83.3333,84.1121,87.7193,66.6667,76.0417,66.6667,72.973,86.087,54.1667,43.75,61.2903,63.3028,82.0513,43.75,40.6417,64.8148,80.7339,79.6296,58.3333,70.8333,69.8925,77.6786,84.7458,77.0833,84.375,91.3043,87.3874,95.6897,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",501,"PK","5","COURTHOUSE ROAD ELEM.",64.8148,69.0909,65.3846,66.6667,80.8081,77.0642,76.3636,78.8462,78.626,89.4231,68.8073,70,68.2692,80,82.6531,77.9817,81.8182,83.6538,70,80.1887,57.6271,86.3158,84.3137,86.9919,84.466,59.322,74.7368,63.6364,79.2,72.381,47.4576,68.4211,69.2308,76.9841,74.0741,38.1356,50.2488,54.0541,51.3274,80.6202,61.0169,81.0526,69.2308,80.9524,73.4513,77.9661,89.4737,91.2621,84,86.7257,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
88,"SPOTSYLVANIA",502,"6","8","THORNBURG MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",62.8019,63.3065,78.6885,70.8812,70.5085,57.7889,64.9606,68.0162,70.7692,66.7797,56.1453,50.7331,59.6364,54.9451,69.5925,36,37.2549,48.3193,62.8975,75.5102,68.6275,82.4701,79.918,80.0766,85.1852,80.2956,79.2829,90.2834,80.695,80.6897,".",".",".",".",".",".",".",".",".",".",81.8966,74.4966,92.2078,98.2759,97.541,".",100,100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
